area_code,area_name,geography,period,indicator,measure,unit,value
E00030833,E00030833,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,3649.7
E00030834,E00030834,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,3083.7
E00030835,E00030835,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,2154.3
E00030836,E00030836,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,5307.8
E00030837,E00030837,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,1560.4
E00030838,E00030838,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,2626
E00030839,E00030839,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,3590.4
E00030840,E00030840,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,3423.5
E00030841,E00030841,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,685.2
E00030842,E00030842,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,4798.8
E00030843,E00030843,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,4246.3
E00030844,E00030844,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,2900.9
E00030845,E00030845,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,2393.9
E00030846,E00030846,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,38.5
E00030847,E00030847,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,63.7
E00030848,E00030848,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,43
E00030849,E00030849,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,7283.1
E00030850,E00030850,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,9391.5
E00030851,E00030851,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,7379.9
E00030853,E00030853,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,8581.2
E00030854,E00030854,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,5112
E00030855,E00030855,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,4472.6
E00030856,E00030856,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,744.8
E00030857,E00030857,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,1996.6
E00030858,E00030858,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,5148.3
E00030859,E00030859,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,8000
E00030860,E00030860,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,6119.2
E00030861,E00030861,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,8882.4
E00030862,E00030862,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,6968.8
E00030863,E00030863,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,360.6
E00030864,E00030864,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,7079.6
E00030865,E00030865,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,6010.2
E00030866,E00030866,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,6388.9
E00030867,E00030867,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,3278.3
E00030868,E00030868,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,6611.6
E00030869,E00030869,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,3399.1
E00030870,E00030870,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,4803.9
E00030871,E00030871,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,7681.8
E00030872,E00030872,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,5377.5
E00030873,E00030873,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,3614.9
E00030874,E00030874,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,7242
E00030875,E00030875,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,3062.4
E00030876,E00030876,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,5934.1
E00030877,E00030877,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,7401
E00030878,E00030878,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,7184.9
E00030879,E00030879,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,7390.7
E00030881,E00030881,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,2558.7
E00030882,E00030882,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,5488.4
E00030883,E00030883,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,7189.6
E00030884,E00030884,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,7432.7
E00030885,E00030885,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,4025.6
E00030886,E00030886,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,3730.1
E00030887,E00030887,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,4618.8
E00030888,E00030888,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,2490.3
E00030889,E00030889,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,3129.9
E00030890,E00030890,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,6604.8
E00030891,E00030891,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,5779.7
E00030892,E00030892,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,4713
E00030893,E00030893,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,4889.3
E00030894,E00030894,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,5837.1
E00030895,E00030895,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,5803.1
E00030896,E00030896,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,4307.7
E00030897,E00030897,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,4825.3
E00030898,E00030898,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,5660.7
E00030899,E00030899,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,1920.4
E00030900,E00030900,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,6207.5
E00030901,E00030901,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,3170.2
E00030902,E00030902,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,7391.3
E00030903,E00030903,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,5632.5
E00030904,E00030904,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,3267.8
E00030905,E00030905,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,7617.9
E00030906,E00030906,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,6955.7
E00030907,E00030907,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,8211
E00030908,E00030908,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,3308.4
E00030909,E00030909,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,5585.6
E00030910,E00030910,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,5888.2
E00030911,E00030911,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,6019.8
E00030912,E00030912,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,3642.1
E00030913,E00030913,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,5880.1
E00030914,E00030914,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,8608.7
E00030915,E00030915,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,7756.1
E00030916,E00030916,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,6719.7
E00030917,E00030917,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,7029.1
E00030918,E00030918,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,5673.2
E00030919,E00030919,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,53.8
E00030920,E00030920,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,6644.7
E00030921,E00030921,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,7415
E00030922,E00030922,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,6466.3
E00030923,E00030923,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,7375.3
E00030924,E00030924,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,3145.5
E00030925,E00030925,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,5513.3
E00030926,E00030926,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,3372.2
E00030927,E00030927,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,5723.3
E00030928,E00030928,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,7552.1
E00030929,E00030929,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,268.5
E00030930,E00030930,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,2597.3
E00030931,E00030931,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,2760.8
E00030932,E00030932,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,884.9
E00030933,E00030933,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,8152.9
E00030934,E00030934,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,1930.4
E00030935,E00030935,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,4919.2
E00030936,E00030936,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,6072
E00030937,E00030937,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,4731.7
E00030938,E00030938,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,6562.5
E00030939,E00030939,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,874.2
E00030940,E00030940,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,6537.4
E00030941,E00030941,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,1229.1
E00030942,E00030942,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,3912.1
E00030943,E00030943,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,3452.5
E00030944,E00030944,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,8793.9
E00030945,E00030945,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,2161.8
E00030946,E00030946,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,21000
E00030947,E00030947,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,7940.5
E00030950,E00030950,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,7801.8
E00030953,E00030953,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,8167.4
E00030954,E00030954,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,7106.3
E00030955,E00030955,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,11800.5
E00030956,E00030956,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,6422.3
E00030958,E00030958,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,16139
E00030961,E00030961,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,7118.6
E00030962,E00030962,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,9517.9
E00030963,E00030963,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,5131.1
E00030964,E00030964,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,23523.3
E00030965,E00030965,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,18786.4
E00030966,E00030966,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,19663.9
E00030967,E00030967,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,14629
E00030968,E00030968,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,11691.4
E00030969,E00030969,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,18731.7
E00030970,E00030970,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,9507.4
E00030971,E00030971,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,10373.3
E00030972,E00030972,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,11638.4
E00030973,E00030973,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,13091.6
E00030974,E00030974,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,7973.3
E00030975,E00030975,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,13452.9
E00030976,E00030976,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,7884.6
E00030977,E00030977,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,7707.1
E00030978,E00030978,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,7916.7
E00030979,E00030979,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,383.9
E00030980,E00030980,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,5885
E00030981,E00030981,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,4957.7
E00030982,E00030982,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,58.6
E00030983,E00030983,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,8493.8
E00030984,E00030984,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,5203.3
E00030985,E00030985,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,6531.4
E00030986,E00030986,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,4476.4
E00030987,E00030987,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,3160
E00030988,E00030988,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,2616
E00030989,E00030989,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,2478.5
E00030990,E00030990,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,6741.6
E00030991,E00030991,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,5000
E00030992,E00030992,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,4738.3
E00030993,E00030993,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,6751.5
E00030994,E00030994,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,7647.1
E00030995,E00030995,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,7158.8
E00030996,E00030996,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,5789.5
E00030997,E00030997,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,6830.3
E00030998,E00030998,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,6948.7
E00030999,E00030999,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,6867.7
E00031000,E00031000,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,6320.5
E00031001,E00031001,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,8000
E00031002,E00031002,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,8202.5
E00031003,E00031003,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,6239.7
E00031004,E00031004,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,3672.3
E00031005,E00031005,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,7455.6
E00031006,E00031006,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,2359.4
E00031007,E00031007,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,5329.6
E00031008,E00031008,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,7404.9
E00031009,E00031009,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,2919.4
E00031010,E00031010,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,4505.8
E00031011,E00031011,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,6155.5
E00031012,E00031012,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,5018.2
E00031013,E00031013,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,4296.4
E00031014,E00031014,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,1656.8
E00031015,E00031015,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,1937.1
E00031016,E00031016,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,7062.1
E00031017,E00031017,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,4398.9
E00031018,E00031018,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,5969
E00031019,E00031019,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,7348.3
E00031020,E00031020,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,1237.4
E00031021,E00031021,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,2978.7
E00031022,E00031022,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,2084.2
E00031023,E00031023,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,5355
E00031024,E00031024,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,2436.9
E00031025,E00031025,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,2845.7
E00031026,E00031026,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,3194.3
E00031027,E00031027,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,587.4
E00031028,E00031028,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,8010.2
E00031029,E00031029,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,1495.2
E00031030,E00031030,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,1178.2
E00031031,E00031031,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,412.1
E00031032,E00031032,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,6377.8
E00031033,E00031033,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,5735.5
E00031034,E00031034,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,1742.4
E00031035,E00031035,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,1902.3
E00031036,E00031036,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,2414.1
E00031037,E00031037,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,3801.7
E00031038,E00031038,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,2854.9
E00031039,E00031039,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,6619.1
E00031040,E00031040,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,7272.7
E00031041,E00031041,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,5731.7
E00031042,E00031042,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,1494.5
E00031043,E00031043,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,1224.1
E00031044,E00031044,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,2251.4
E00031045,E00031045,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,2153.4
E00031046,E00031046,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,5416.7
E00031047,E00031047,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,5683.8
E00031048,E00031048,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,5207.5
E00031049,E00031049,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,1267.5
E00031050,E00031050,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,5456.3
E00031051,E00031051,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,1275.2
E00031052,E00031052,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,467
E00031053,E00031053,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,2296.3
E00031054,E00031054,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,7146.5
E00031055,E00031055,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,5563.5
E00031056,E00031056,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,5753.1
E00031057,E00031057,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,7106.3
E00031058,E00031058,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,4748.9
E00031059,E00031059,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,5205.8
E00031060,E00031060,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,6872.1
E00031061,E00031061,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,6258.6
E00031062,E00031062,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,6444.4
E00031063,E00031063,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,8004.7
E00031064,E00031064,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,3861.7
E00031065,E00031065,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,1434.9
E00031066,E00031066,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,5975.1
E00031067,E00031067,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,828.9
E00031068,E00031068,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,6168.2
E00031069,E00031069,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,4181.8
E00031070,E00031070,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,6292.1
E00031071,E00031071,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,786
E00031072,E00031072,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,2908.8
E00031073,E00031073,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,477.3
E00031074,E00031074,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,3822.6
E00031075,E00031075,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,551.1
E00031076,E00031076,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,1890.6
E00031077,E00031077,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,922.3
E00031078,E00031078,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,10047.8
E00031079,E00031079,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,205.6
E00031080,E00031080,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,5440.9
E00031081,E00031081,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,6189.9
E00031082,E00031082,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,6811.3
E00031083,E00031083,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,4596.5
E00031084,E00031084,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,7252.7
E00031085,E00031085,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,6449
E00031086,E00031086,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,4943.1
E00031087,E00031087,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,832.3
E00031088,E00031088,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,4297.8
E00031089,E00031089,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,4777.9
E00031090,E00031090,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,6148.4
E00031091,E00031091,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,7613.2
E00031092,E00031092,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,3576.9
E00031093,E00031093,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,4553.9
E00031094,E00031094,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,2111
E00031095,E00031095,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,3319.4
E00031096,E00031096,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,1485.9
E00031097,E00031097,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,1188.7
E00031098,E00031098,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,1317.8
E00031099,E00031099,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,2127.3
E00031100,E00031100,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,1769.1
E00031101,E00031101,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,1493.6
E00031102,E00031102,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,4936.9
E00031103,E00031103,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,811.1
E00031104,E00031104,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,3721.4
E00031105,E00031105,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,3931.6
E00031106,E00031106,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,5320
